Name,Level-Up Learnset,TM Learnset,Egg Moves
Kleavor,"Evolve : Stone Axe,— : Leer,— : Quick Attack,12 : Wing Attack,16 : Double Team,20 : Brutal Swing,24 : Slash,28 : Focus Energy,32 : X-Scissor,34 : Bug Buzz,36 : Air Slash,42 : Swords Dance,46 : Lunge,50 : Rock Blast,","TM004 : Rock Smash,TM010 : Brick Break,TM012 : Rock Slide,TM016 : Light Screen,TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM030 : Swords Dance,TM032 : Double Team,TM034 : Night Slash,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM044 : Hyper Beam,TM045 : Knock Off,TM047 : Agility,TM055 : Giga Impact,TM056 : Double-Edge,TM065 : Stone Edge,TM081 : X-Scissor,TM082 : U-turn,TM085 : Substitute,TM107 : Close Combat,TM109 : Facade,TM115 : Trailblaze,TM117 : Silver Wind,TM119 : Ominous Wind,TM120 : Ancient Power,TM122 : False Swipe,TM132 : Double Hit,TM134 : Dual Wingbeat,TM135 : Dual Chop,TM145 : Razor Wind,TM150 : Vacuum Wave,","Counter,Feint,Night Slash,Defog,Quick Guard,"
Morpeko,"— : Tail Whip,— : Thunder Shock,5 : Leer,7 : Swagger,12 : Quick Attack,18 : Bite,25 : Charge,30 : Spark,33 : Parting Shot,38 : Super Fang,40 : Torment,44 : Agility,48 : Bullet Seed,52 : Crunch,57 : Aura Wheel,","TM008 : Thunder Wave,TM010 : Brick Break,TM014 : Fire Fang,TM015 : Ice Fang,TM017 : Protect,TM021 : Thunder Fang,TM023 : Thunder Punch,TM025 : Crunch,TM027 : Swift,TM035 : Endure,TM040 : Bullet Seed,TM045 : Knock Off,TM047 : Agility,TM056 : Double-Edge,TM066 : Volt Switch,TM067 : Thunderbolt,TM083 : Nasty Plot,TM085 : Substitute,TM086 : Wild Charge,TM090 : Dark Pulse,TM093 : Outrage,TM095 : Taunt,TM101 : Electroweb,TM106 : Thunder,TM109 : Facade,TM121 : Torment,TM124 : Psychic Fangs,TM128 : Seed Bomb,TM130 : Charge Beam,TM139 : Swagger,TM141 : Fake Out,TM146 : Skull Bash,","Super Fang,Swagger,Rapid Spin,Fake Out,Charge,Tickle,Quash,Parting Shot,"
Golett,"— : Tackle,— : Harden,12 : Shadow Punch,16 : Curse,18 : Rollout,22 : Bulldoze,28 : Iron Defense,36 : Shadow Ball,42 : Heavy Slam,48 : Phantom Force,55 : Earthquake,65 : Dynamic Punch,","TM010 : Brick Break,TM012 : Rock Slide,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM028 : Dig,TM029 : Fire Punch,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM045 : Knock Off,TM046 : Mud Shot,TM048 : Self-Destruct,TM049 : Icy Wind,TM051 : Safeguard,TM052 : Earth Power,TM056 : Double-Edge,TM058 : Iron Head,TM063 : Psychic,TM069 : Earthquake,TM074 : Shadow Ball,TM078 : Bulldoze,TM080 : Iron Defense,TM085 : Substitute,TM091 : Curse,TM102 : Focus Blast,TM108 : Comet Punch,TM109 : Facade,TM113 : Low Sweep,TM118 : Shadow Punch,TM126 : Magnet Bomb,TM131 : Drain Punch,TM136 : Scorching Sands,",No Egg Moves
Golurk,"— : Tackle,— : Harden,12 : Shadow Punch,16 : Curse,18 : Rollout,22 : Bulldoze,28 : Iron Defense,36 : Shadow Ball,42 : Heavy Slam,48 : Phantom Force,55 : Earthquake,65 : Dynamic Punch,","TM010 : Brick Break,TM012 : Rock Slide,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM028 : Dig,TM029 : Fire Punch,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM043 : Fly,TM044 : Hyper Beam,TM045 : Knock Off,TM046 : Mud Shot,TM048 : Self-Destruct,TM049 : Icy Wind,TM051 : Safeguard,TM052 : Earth Power,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM059 : Zen Headbutt,TM063 : Psychic,TM064 : Solar Beam,TM065 : Stone Edge,TM067 : Thunderbolt,TM069 : Earthquake,TM074 : Shadow Ball,TM078 : Bulldoze,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM091 : Curse,TM102 : Focus Blast,TM107 : Close Combat,TM108 : Comet Punch,TM109 : Facade,TM113 : Low Sweep,TM118 : Shadow Punch,TM126 : Magnet Bomb,TM130 : Charge Beam,TM131 : Drain Punch,TM136 : Scorching Sands,TM146 : Skull Bash,TM154 : Fissure,",No Egg Moves
Rookidee,"— : Leer,— : Peck,10 : Gust,14 : Take Down,18 : Wing Attack,20 : Taunt,24 : Air Slash,27 : Feather Dance,32 : Swagger,36 : Slash,42 : Dual Wingbeat,47 : Brave Bird,","TM004 : Rock Smash,TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM035 : Endure,TM043 : Fly,TM047 : Agility,TM082 : U-turn,TM083 : Nasty Plot,TM085 : Substitute,TM095 : Taunt,TM109 : Facade,TM134 : Dual Wingbeat,TM139 : Swagger,TM145 : Razor Wind,TM153 : Sky Attack,","Sand Attack,Sky Attack,Spite,Rock Smash,Roost,Tailwind,Defog,"
Corvisquire,"— : Leer,— : Peck,10 : Gust,14 : Take Down,18 : Wing Attack,20 : Taunt,24 : Air Slash,27 : Feather Dance,32 : Swagger,36 : Slash,42 : Dual Wingbeat,47 : Brave Bird,","TM004 : Rock Smash,TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM035 : Endure,TM043 : Fly,TM047 : Agility,TM079 : Hurricane,TM082 : U-turn,TM083 : Nasty Plot,TM085 : Substitute,TM095 : Taunt,TM103 : Work Up,TM109 : Facade,TM134 : Dual Wingbeat,TM139 : Swagger,TM145 : Razor Wind,TM153 : Sky Attack,","Sand Attack,Sky Attack,Spite,Rock Smash,Roost,Tailwind,Defog,"
Corviknight,"Evolve : Steel Wing,Evolve : Metal Sound,— : Metal Claw,— : Leer,— : Peck,— : Screech,— : Iron Defense,10 : Gust,14 : Take Down,18 : Wing Attack,20 : Taunt,24 : Air Slash,27 : Feather Dance,32 : Swagger,36 : Slash,42 : Dual Wingbeat,47 : Brave Bird,53 : Heavy Slam,","TM004 : Rock Smash,TM011 : Bulk Up,TM016 : Light Screen,TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM043 : Fly,TM044 : Hyper Beam,TM047 : Agility,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM079 : Hurricane,TM080 : Iron Defense,TM082 : U-turn,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM091 : Curse,TM095 : Taunt,TM103 : Work Up,TM109 : Facade,TM119 : Ominous Wind,TM126 : Magnet Bomb,TM134 : Dual Wingbeat,TM139 : Swagger,TM145 : Razor Wind,TM153 : Sky Attack,TM157 : Steel Beam,","Sand Attack,Sky Attack,Spite,Rock Smash,Roost,Tailwind,Defog,"
Igglybuff,"— : Tackle,— : Sing,— : Charm,— : Disarming Voice,10 : Rollout,12 : Draining Kiss,14 : Fake Tears,16 : Confusion,18 : Facade,20 : Take Down,28 : Mimic,40 : Wish,","TM003 : Psyshock,TM006 : Calm Mind,TM008 : Thunder Wave,TM010 : Brick Break,TM016 : Light Screen,TM017 : Protect,TM020 : Play Rough,TM026 : Energy Ball,TM027 : Swift,TM028 : Dig,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM037 : Stealth Rock,TM038 : Fire Blast,TM041 : Water Pulse,TM049 : Icy Wind,TM056 : Double-Edge,TM059 : Zen Headbutt,TM062 : Flamethrower,TM063 : Psychic,TM064 : Solar Beam,TM071 : Hyper Voice,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM086 : Wild Charge,TM092 : Dazzling Gleam,TM095 : Taunt,TM109 : Facade,TM111 : Sing,TM115 : Trailblaze,TM125 : Mimic,","Perish Song,Rollout,Present,Wish,Covet,Gravity,Last Resort,Heal Pulse,"
Jigglypuff,"— : Tackle,— : Sing,— : Charm,— : Disarming Voice,10 : Rollout,12 : Draining Kiss,14 : Fake Tears,16 : Confusion,18 : Facade,20 : Take Down,24 : Body Slam,28 : Mimic,36 : Hyper Voice,40 : Wish,44 : Double-Edge,50 : Perish Song,53 : Moonblast,","TM001 : Headbutt,TM003 : Psyshock,TM006 : Calm Mind,TM008 : Thunder Wave,TM010 : Brick Break,TM013 : Ice Beam,TM016 : Light Screen,TM017 : Protect,TM020 : Play Rough,TM023 : Thunder Punch,TM024 : Ice Punch,TM026 : Energy Ball,TM027 : Swift,TM028 : Dig,TM029 : Fire Punch,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM037 : Stealth Rock,TM038 : Fire Blast,TM041 : Water Pulse,TM045 : Knock Off,TM048 : Self-Destruct,TM049 : Icy Wind,TM056 : Double-Edge,TM059 : Zen Headbutt,TM062 : Flamethrower,TM063 : Psychic,TM064 : Solar Beam,TM067 : Thunderbolt,TM071 : Hyper Voice,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM086 : Wild Charge,TM090 : Dark Pulse,TM092 : Dazzling Gleam,TM095 : Taunt,TM099 : Metronome,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM110 : Chilling Water,TM111 : Sing,TM115 : Trailblaze,TM125 : Mimic,TM127 : Dream Eater,TM131 : Drain Punch,TM141 : Fake Out,TM147 : Tri Attack,","Perish Song,Rollout,Present,Wish,Covet,Gravity,Last Resort,Heal Pulse,"
Wigglytuff,"— : Tackle,— : Sing,— : Charm,— : Disarming Voice,10 : Rollout,12 : Draining Kiss,14 : Fake Tears,16 : Confusion,18 : Facade,20 : Take Down,24 : Body Slam,28 : Mimic,36 : Hyper Voice,40 : Wish,44 : Double-Edge,50 : Perish Song,53 : Moonblast,","TM001 : Headbutt,TM003 : Psyshock,TM006 : Calm Mind,TM008 : Thunder Wave,TM010 : Brick Break,TM013 : Ice Beam,TM016 : Light Screen,TM017 : Protect,TM020 : Play Rough,TM023 : Thunder Punch,TM024 : Ice Punch,TM026 : Energy Ball,TM027 : Swift,TM028 : Dig,TM029 : Fire Punch,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM037 : Stealth Rock,TM038 : Fire Blast,TM041 : Water Pulse,TM044 : Hyper Beam,TM045 : Knock Off,TM048 : Self-Destruct,TM049 : Icy Wind,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM062 : Flamethrower,TM063 : Psychic,TM064 : Solar Beam,TM067 : Thunderbolt,TM071 : Hyper Voice,TM074 : Shadow Ball,TM083 : Nasty Plot,TM085 : Substitute,TM086 : Wild Charge,TM090 : Dark Pulse,TM092 : Dazzling Gleam,TM095 : Taunt,TM099 : Metronome,TM102 : Focus Blast,TM105 : Blizzard,TM106 : Thunder,TM109 : Facade,TM110 : Chilling Water,TM111 : Sing,TM115 : Trailblaze,TM125 : Mimic,TM127 : Dream Eater,TM131 : Drain Punch,TM141 : Fake Out,TM147 : Tri Attack,","Perish Song,Rollout,Present,Wish,Covet,Gravity,Last Resort,Heal Pulse,"
Fidough,"— : Tackle,— : Growl,3 : Lick,6 : Tail Whip,11 : Bite,14 : Draining Kiss,18 : Play Rough,22 : Work Up,26 : Snarl,30 : Bounce,33 : Double-Edge,36 : Charm,40 : Roar,44 : Crunch,47 : Wish,","TM005 : Roar,TM014 : Fire Fang,TM015 : Ice Fang,TM017 : Protect,TM020 : Play Rough,TM021 : Thunder Fang,TM025 : Crunch,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM046 : Mud Shot,TM047 : Agility,TM056 : Double-Edge,TM085 : Substitute,TM092 : Dazzling Gleam,TM103 : Work Up,TM109 : Facade,TM114 : Flame Charge,TM115 : Trailblaze,TM124 : Psychic Fangs,","Sweet Scent,Wish,Yawn,Howl,Copycat,"
Dachsbun,"— : Tackle,— : Growl,3 : Lick,6 : Tail Whip,11 : Bite,14 : Draining Kiss,18 : Play Rough,22 : Work Up,26 : Snarl,30 : Bounce,33 : Double-Edge,36 : Charm,40 : Roar,44 : Crunch,47 : Wish,","TM005 : Roar,TM014 : Fire Fang,TM015 : Ice Fang,TM017 : Protect,TM020 : Play Rough,TM021 : Thunder Fang,TM025 : Crunch,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM044 : Hyper Beam,TM046 : Mud Shot,TM047 : Agility,TM055 : Giga Impact,TM056 : Double-Edge,TM085 : Substitute,TM092 : Dazzling Gleam,TM103 : Work Up,TM109 : Facade,TM114 : Flame Charge,TM115 : Trailblaze,TM124 : Psychic Fangs,TM128 : Seed Bomb,","Sweet Scent,Wish,Yawn,Howl,Copycat,"
Starly,"— : Tackle,— : Growl,— : Peck,8 : Quick Attack,10 : Gust,12 : Wing Attack,16 : Double Team,19 : Feather Dance,23 : Whirlwind,28 : Aerial Ace,33 : Take Down,41 : Agility,49 : Brave Bird,","TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM032 : Double Team,TM035 : Endure,TM043 : Fly,TM045 : Knock Off,TM047 : Agility,TM056 : Double-Edge,TM068 : Heat Wave,TM079 : Hurricane,TM082 : U-turn,TM085 : Substitute,TM094 : Whirlwind,TM103 : Work Up,TM109 : Facade,TM134 : Dual Wingbeat,","Sand Attack,Fury Attack,Double-Edge,Uproar,Feather Dance,Astonish,"
Staravia,"— : Tackle,— : Growl,— : Peck,8 : Quick Attack,10 : Gust,12 : Wing Attack,16 : Double Team,19 : Feather Dance,23 : Whirlwind,28 : Aerial Ace,33 : Take Down,41 : Agility,49 : Brave Bird,","TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM032 : Double Team,TM035 : Endure,TM043 : Fly,TM045 : Knock Off,TM047 : Agility,TM056 : Double-Edge,TM068 : Heat Wave,TM079 : Hurricane,TM082 : U-turn,TM085 : Substitute,TM094 : Whirlwind,TM103 : Work Up,TM109 : Facade,TM119 : Ominous Wind,TM134 : Dual Wingbeat,TM146 : Skull Bash,TM150 : Vacuum Wave,TM153 : Sky Attack,","Sand Attack,Fury Attack,Double-Edge,Uproar,Feather Dance,Astonish,"
Staraptor,"Evolve : Close Combat,— : Tackle,— : Growl,— : Peck,8 : Quick Attack,10 : Gust,12 : Wing Attack,16 : Double Team,19 : Feather Dance,23 : Whirlwind,28 : Aerial Ace,33 : Take Down,41 : Agility,44 : Air Slash,49 : Brave Bird,","TM010 : Brick Break,TM011 : Bulk Up,TM017 : Protect,TM022 : Aerial Ace,TM027 : Swift,TM032 : Double Team,TM035 : Endure,TM043 : Fly,TM044 : Hyper Beam,TM045 : Knock Off,TM047 : Agility,TM055 : Giga Impact,TM056 : Double-Edge,TM068 : Heat Wave,TM079 : Hurricane,TM082 : U-turn,TM085 : Substitute,TM093 : Outrage,TM094 : Whirlwind,TM102 : Focus Blast,TM103 : Work Up,TM107 : Close Combat,TM109 : Facade,TM113 : Low Sweep,TM119 : Ominous Wind,TM121 : Torment,TM133 : Blaze Kick,TM134 : Dual Wingbeat,TM139 : Swagger,TM145 : Razor Wind,TM146 : Skull Bash,TM150 : Vacuum Wave,TM153 : Sky Attack,","Sand Attack,Fury Attack,Double-Edge,Uproar,Feather Dance,Astonish,"
Spoink,"— : Splash,7 : Confusion,10 : Growl,14 : Psybeam,18 : Hypnosis,22 : Confuse Ray,25 : Whirlwind,29 : Power Gem,33 : Amnesia,38 : Psyshock,44 : Psychic,50 : Bounce,55 : Future Sight,","TM003 : Psyshock,TM006 : Calm Mind,TM008 : Thunder Wave,TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM027 : Swift,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM046 : Mud Shot,TM049 : Icy Wind,TM059 : Zen Headbutt,TM060 : Future Sight,TM063 : Psychic,TM074 : Shadow Ball,TM084 : Flash Cannon,TM085 : Substitute,TM092 : Dazzling Gleam,TM094 : Whirlwind,TM095 : Taunt,TM109 : Facade,TM110 : Chilling Water,TM115 : Trailblaze,TM116 : Pay Day,TM118 : Shadow Punch,TM127 : Dream Eater,TM130 : Charge Beam,","Whirlwind,Amnesia,Mirror Coat,Future Sight,Trick,Extrasensory,Zen Headbutt,Simple Beam,"
Grumpig,"— : Splash,7 : Confusion,10 : Growl,14 : Psybeam,18 : Hypnosis,22 : Confuse Ray,25 : Whirlwind,27 : Snarl,29 : Power Gem,33 : Amnesia,38 : Psyshock,44 : Psychic,50 : Bounce,55 : Future Sight,","TM003 : Psyshock,TM006 : Calm Mind,TM008 : Thunder Wave,TM010 : Brick Break,TM016 : Light Screen,TM017 : Protect,TM019 : Power Gem,TM023 : Thunder Punch,TM024 : Ice Punch,TM026 : Energy Ball,TM027 : Swift,TM028 : Dig,TM029 : Fire Punch,TM031 : Reflect,TM033 : Body Slam,TM035 : Endure,TM044 : Hyper Beam,TM046 : Mud Shot,TM049 : Icy Wind,TM052 : Earth Power,TM055 : Giga Impact,TM059 : Zen Headbutt,TM060 : Future Sight,TM063 : Psychic,TM071 : Hyper Voice,TM074 : Shadow Ball,TM078 : Bulldoze,TM083 : Nasty Plot,TM084 : Flash Cannon,TM085 : Substitute,TM092 : Dazzling Gleam,TM094 : Whirlwind,TM095 : Taunt,TM097 : Heal Block,TM099 : Metronome,TM102 : Focus Blast,TM109 : Facade,TM110 : Chilling Water,TM113 : Low Sweep,TM115 : Trailblaze,TM116 : Pay Day,TM118 : Shadow Punch,TM119 : Ominous Wind,TM127 : Dream Eater,TM128 : Seed Bomb,TM130 : Charge Beam,TM131 : Drain Punch,","Whirlwind,Amnesia,Mirror Coat,Future Sight,Trick,Extrasensory,Zen Headbutt,Simple Beam,"
Squawkabilly,"— : Growl,— : Peck,6 : Quick Attack,10 : Torment,13 : Aerial Ace,20 : Taunt,24 : Feather Dance,27 : Mimic,30 : Fly,34 : Facade,38 : Swagger,40 : Lunge,42 : Brave Bird,46 : Air Slash,52 : Parting Shot,","TM001 : Headbutt,TM011 : Bulk Up,TM017 : Protect,TM022 : Aerial Ace,TM035 : Endure,TM043 : Fly,TM044 : Hyper Beam,TM045 : Knock Off,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM068 : Heat Wave,TM071 : Hyper Voice,TM079 : Hurricane,TM082 : U-turn,TM085 : Substitute,TM095 : Taunt,TM103 : Work Up,TM109 : Facade,TM121 : Torment,TM125 : Mimic,TM128 : Seed Bomb,TM134 : Dual Wingbeat,TM139 : Swagger,TM146 : Skull Bash,TM153 : Sky Attack,","Double-Edge,Flatter,Final Gambit,Parting Shot,"
Crabrawler,"— : Harden,— : Rock Smash,9 : Leer,13 : Bubble Beam,17 : Protect,20 : Take Down,22 : Brick Break,25 : Bulk Up,30 : Mach Punch,42 : Iron Defense,45 : Dynamic Punch,49 : Close Combat,","TM004 : Rock Smash,TM010 : Brick Break,TM011 : Bulk Up,TM012 : Rock Slide,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM027 : Swift,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM045 : Knock Off,TM046 : Mud Shot,TM058 : Iron Head,TM059 : Zen Headbutt,TM069 : Earthquake,TM076 : Liquidation,TM078 : Bulldoze,TM080 : Iron Defense,TM085 : Substitute,TM095 : Taunt,TM100 : Gunk Shot,TM102 : Focus Blast,TM107 : Close Combat,TM108 : Comet Punch,TM109 : Facade,TM110 : Chilling Water,TM121 : Torment,TM131 : Drain Punch,TM139 : Swagger,TM142 : First Impression,","Focus Punch,Superpower,Endeavor,Wide Guard,"
Crabominable,"Evolve : Ice Punch,— : Harden,— : Rock Smash,9 : Leer,13 : Bubble Beam,17 : Protect,20 : Take Down,22 : Brick Break,25 : Bulk Up,30 : Mach Punch,34 : Ice Hammer,42 : Iron Defense,45 : Dynamic Punch,49 : Close Combat,","TM004 : Rock Smash,TM010 : Brick Break,TM011 : Bulk Up,TM012 : Rock Slide,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM027 : Swift,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM044 : Hyper Beam,TM045 : Knock Off,TM046 : Mud Shot,TM049 : Icy Wind,TM055 : Giga Impact,TM058 : Iron Head,TM059 : Zen Headbutt,TM069 : Earthquake,TM076 : Liquidation,TM078 : Bulldoze,TM080 : Iron Defense,TM085 : Substitute,TM095 : Taunt,TM100 : Gunk Shot,TM102 : Focus Blast,TM105 : Blizzard,TM107 : Close Combat,TM108 : Comet Punch,TM109 : Facade,TM110 : Chilling Water,TM121 : Torment,TM131 : Drain Punch,TM139 : Swagger,TM142 : First Impression,TM149 : Icicle Spear,TM155 : Sheer Cold,","Focus Punch,Superpower,Endeavor,Wide Guard,"
Nacli,"— : Tackle,— : Harden,5 : Rock Throw,7 : Mud Shot,12 : Take Down,16 : Headbutt,20 : Ancient Power,24 : Iron Defense,28 : Recover,35 : Rock Slide,38 : Stealth Rock,40 : Heavy Slam,47 : Earthquake,54 : Stone Edge,","TM001 : Headbutt,TM012 : Rock Slide,TM017 : Protect,TM019 : Power Gem,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM046 : Mud Shot,TM052 : Earth Power,TM058 : Iron Head,TM059 : Zen Headbutt,TM065 : Stone Edge,TM069 : Earthquake,TM078 : Bulldoze,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM091 : Curse,TM109 : Facade,TM120 : Ancient Power,TM146 : Skull Bash,TM154 : Fissure,TM156 : Meteor Beam,","Fissure,Curse,Ancient Power,Power Gem,"
Naclstack,"Evolve : Salt Cure,— : Tackle,— : Harden,5 : Rock Throw,7 : Mud Shot,12 : Take Down,16 : Headbutt,20 : Ancient Power,24 : Iron Defense,28 : Recover,35 : Rock Slide,38 : Stealth Rock,40 : Heavy Slam,47 : Earthquake,54 : Stone Edge,","TM001 : Headbutt,TM012 : Rock Slide,TM017 : Protect,TM019 : Power Gem,TM028 : Dig,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM044 : Hyper Beam,TM046 : Mud Shot,TM052 : Earth Power,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM059 : Zen Headbutt,TM065 : Stone Edge,TM069 : Earthquake,TM078 : Bulldoze,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM091 : Curse,TM109 : Facade,TM120 : Ancient Power,TM146 : Skull Bash,TM154 : Fissure,TM156 : Meteor Beam,","Fissure,Curse,Ancient Power,Power Gem,"
Garganacl,"Evolve : Dynamic Punch,— : Rock Blast,— : Salt Cure,— : Tackle,— : Harden,5 : Rock Throw,7 : Mud Shot,12 : Take Down,16 : Headbutt,20 : Ancient Power,24 : Iron Defense,28 : Recover,35 : Rock Slide,38 : Stealth Rock,40 : Heavy Slam,47 : Earthquake,54 : Stone Edge,60 : Explosion,","TM001 : Headbutt,TM010 : Brick Break,TM012 : Rock Slide,TM017 : Protect,TM019 : Power Gem,TM023 : Thunder Punch,TM024 : Ice Punch,TM028 : Dig,TM029 : Fire Punch,TM033 : Body Slam,TM035 : Endure,TM036 : Rock Tomb,TM037 : Stealth Rock,TM044 : Hyper Beam,TM046 : Mud Shot,TM052 : Earth Power,TM055 : Giga Impact,TM056 : Double-Edge,TM058 : Iron Head,TM059 : Zen Headbutt,TM065 : Stone Edge,TM069 : Earthquake,TM078 : Bulldoze,TM080 : Iron Defense,TM084 : Flash Cannon,TM085 : Substitute,TM091 : Curse,TM109 : Facade,TM120 : Ancient Power,TM146 : Skull Bash,TM154 : Fissure,TM156 : Meteor Beam,","Fissure,Curse,Ancient Power,Power Gem,"
Gulpin,"— : Tackle,— : Smokescreen,12 : Amnesia,14 : Take Down,15 : Acid Armor,17 : Poison Jab,20 : Knock Off,22 : Rollout,28 : Body Slam,35 : Toxic,40 : Sludge Bomb,49 : Gunk Shot,55 : Sludge Wave,60 : Explosion,","TM007 : Toxic,TM008 : Thunder Wave,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM029 : Fire Punch,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM040 : Bullet Seed,TM041 : Water Pulse,TM042 : Giga Drain,TM045 : Knock Off,TM046 : Mud Shot,TM048 : Self-Destruct,TM053 : Sludge Bomb,TM064 : Solar Beam,TM074 : Shadow Ball,TM077 : Poison Jab,TM085 : Substitute,TM089 : Toxic Spikes,TM091 : Curse,TM100 : Gunk Shot,TM109 : Facade,TM111 : Sing,TM112 : Acid Spray,TM127 : Dream Eater,TM128 : Seed Bomb,","Smog,Acid Armor,Curse,Mud-Slap,Destiny Bond,Clear Smog,Stuff Cheeks,"
Swalot,"— : Tackle,— : Smokescreen,12 : Amnesia,14 : Take Down,15 : Acid Armor,17 : Poison Jab,20 : Knock Off,22 : Rollout,28 : Body Slam,35 : Toxic,40 : Sludge Bomb,49 : Gunk Shot,55 : Sludge Wave,60 : Explosion,","TM007 : Toxic,TM008 : Thunder Wave,TM010 : Brick Break,TM013 : Ice Beam,TM017 : Protect,TM023 : Thunder Punch,TM024 : Ice Punch,TM029 : Fire Punch,TM030 : Swords Dance,TM033 : Body Slam,TM035 : Endure,TM040 : Bullet Seed,TM041 : Water Pulse,TM042 : Giga Drain,TM044 : Hyper Beam,TM045 : Knock Off,TM046 : Mud Shot,TM048 : Self-Destruct,TM053 : Sludge Bomb,TM055 : Giga Impact,TM056 : Double-Edge,TM059 : Zen Headbutt,TM064 : Solar Beam,TM069 : Earthquake,TM074 : Shadow Ball,TM077 : Poison Jab,TM078 : Bulldoze,TM085 : Substitute,TM089 : Toxic Spikes,TM091 : Curse,TM099 : Metronome,TM100 : Gunk Shot,TM109 : Facade,TM111 : Sing,TM112 : Acid Spray,TM127 : Dream Eater,TM128 : Seed Bomb,","Smog,Acid Armor,Curse,Mud-Slap,Destiny Bond,Clear Smog,Stuff Cheeks,"
Zubat,"— : Supersonic,— : Absorb,5 : Gust,8 : Bite,12 : Wing Attack,15 : Quick Attack,18 : Whirlwind,22 : Hypnosis,26 : Haze,30 : Confuse Ray,34 : Poison Fang,42 : Air Slash,50 : Leech Life,","TM017 : Protect,TM025 : Crunch,TM027 : Swift,TM035 : Endure,TM042 : Giga Drain,TM043 : Fly,TM047 : Agility,TM053 : Sludge Bomb,TM059 : Zen Headbutt,TM068 : Heat Wave,TM074 : Shadow Ball,TM082 : U-turn,TM083 : Nasty Plot,TM085 : Substitute,TM091 : Curse,TM094 : Whirlwind,TM095 : Taunt,TM109 : Facade,TM119 : Ominous Wind,TM123 : Poison Fang,TM134 : Dual Wingbeat,TM139 : Swagger,TM145 : Razor Wind,",No Egg Moves
